date,temp,prec,hum
9/14/1983 0:00,13.9,1.8,89
9/15/1983 0:00,12.4,0,88
9/16/1983 0:00,15.4,0,85
9/17/1983 0:00,17.5,0.6,79
9/18/1983 0:00,13.4,7.9,90
9/19/1983 0:00,14.2,0,85
9/20/1983 0:00,14.8,3.9,88
9/21/1983 0:00,13.8,0,84
9/22/1983 0:00,11.6,2,92
9/23/1983 0:00,12.7,11.4,82
9/24/1983 0:00,12.1,5.9,78
9/25/1983 0:00,10.7,4.3,79
9/26/1983 0:00,11.8,0,67
9/27/1983 0:00,12.1,0.9,86
9/28/1983 0:00,11.3,0.3,62
9/29/1983 0:00,8.1,4.2,64
9/30/1983 0:00,7.4,1,67
10/1/1983 0:00,7.1,0,58
10/2/1983 0:00,8.4,0,63
10/3/1983 0:00,9.4,0,80
10/4/1983 0:00,10.6,2.4,94
10/5/1983 0:00,12.5,7.8,94
10/6/1983 0:00,11.4,6.2,90
10/7/1983 0:00,8.1,6.9,69
10/8/1983 0:00,8.5,5.4,79
10/9/1983 0:00,7.2,11.4,80
10/10/1983 0:00,5.9,0.5,82
10/11/1983 0:00,9,6.2,84
10/12/1983 0:00,8.9,3.4,86
10/13/1983 0:00,7.4,2.1,90
10/14/1983 0:00,11.7,0.3,86
10/15/1983 0:00,10.6,0,89
10/16/1983 0:00,11,0.3,90
10/17/1983 0:00,11.7,0.3,84
10/18/1983 0:00,10.5,0,83
10/19/1983 0:00,9.8,6.8,87
10/20/1983 0:00,8.9,2.3,72
10/21/1983 0:00,7.7,0.3,69
10/22/1983 0:00,8.1,0,76
10/23/1983 0:00,9.1,0,83
10/24/1983 0:00,8.5,1.9,77
10/25/1983 0:00,6,1.1,59
10/26/1983 0:00,6.8,6.6,91
10/27/1983 0:00,9.5,0,93
10/28/1983 0:00,8.4,2.7,81
10/29/1983 0:00,3.5,0.2,64
10/30/1983 0:00,6.4,0,70
10/31/1983 0:00,6.6,3.3,86
11/1/1983 0:00,7.7,2.4,88
11/2/1983 0:00,8.5,7.1,76
11/3/1983 0:00,6.8,0,65
11/4/1983 0:00,6.6,0,80
11/5/1983 0:00,6.4,0.8,96
11/6/1983 0:00,7.9,0.8,90
11/7/1983 0:00,8.3,0,92
11/8/1983 0:00,8.2,0,92
11/9/1983 0:00,6.6,1,90
11/10/1983 0:00,4.6,0.5,73
11/11/1983 0:00,1.1,0,57
11/12/1983 0:00,-2.7,0.2,61
11/13/1983 0:00,-2.9,0,71
11/14/1983 0:00,0.3,0,70
11/15/1983 0:00,3.4,10.5,88
11/16/1983 0:00,1.1,0.7,81
11/17/1983 0:00,-1.3,0,81
11/18/1983 0:00,0.9,0.3,85
11/19/1983 0:00,0.9,0,66
11/20/1983 0:00,4.5,17.5,90
11/21/1983 0:00,1.8,1.2,74
11/22/1983 0:00,-3.5,0.4,64
11/23/1983 0:00,-4.8,1.9,78
11/24/1983 0:00,-2,1.8,68
11/25/1983 0:00,4.2,0.3,77
11/26/1983 0:00,3.5,22.3,93
11/27/1983 0:00,1,8.7,83
11/28/1983 0:00,-3.5,2.4,78
11/29/1983 0:00,-5.2,0,65
11/30/1983 0:00,-6.9,0,72
12/1/1983 0:00,-7.6,0,78
12/2/1983 0:00,-9.6,0,82
12/3/1983 0:00,1.8,1.3,77
12/4/1983 0:00,3.1,1.4,89
12/5/1983 0:00,3.5,14.3,94
12/6/1983 0:00,4.1,1.7,90
12/7/1983 0:00,0.9,0,83
12/8/1983 0:00,1.5,0.9,75
12/9/1983 0:00,0.7,7.5,92
12/10/1983 0:00,-2.9,8.8,89
12/11/1983 0:00,-5.7,3.2,72
12/12/1983 0:00,-3.3,0.3,64
12/13/1983 0:00,-0.4,2.8,84
12/14/1983 0:00,-0.1,0,76
12/15/1983 0:00,-3.1,0,80
12/16/1983 0:00,-7.3,0,76
12/17/1983 0:00,-5.8,0,66
12/18/1983 0:00,-4.1,0,82
12/19/1983 0:00,-0.9,3.9,93
12/20/1983 0:00,1.1,0.5,91
12/21/1983 0:00,1.4,3.2,95
12/22/1983 0:00,1.4,2.6,93
12/23/1983 0:00,1.3,0,91
12/24/1983 0:00,1.8,4.6,83
12/25/1983 0:00,0.8,1.2,66
12/26/1983 0:00,0.3,3.2,85
12/27/1983 0:00,0.6,0,74
12/28/1983 0:00,2.5,4.1,85
12/29/1983 0:00,2.6,0,67
12/30/1983 0:00,2.1,5.7,88
12/31/1983 0:00,1.6,1.7,65
1/1/1984 0:00,3.2,9.2,86
1/2/1984 0:00,2.7,1.7,80
1/3/1984 0:00,2,8.2,84
1/4/1984 0:00,1.8,5.1,80
1/5/1984 0:00,0.6,0,65
1/6/1984 0:00,0.6,1.2,83
1/7/1984 0:00,1.8,1.8,86
1/8/1984 0:00,0.7,6.7,91
1/9/1984 0:00,-1,0.5,89
1/10/1984 0:00,-5.7,0.5,82
1/11/1984 0:00,-5.3,2.2,83
1/12/1984 0:00,0.1,7.4,92
1/13/1984 0:00,0.4,0.7,86
1/14/1984 0:00,0.6,0.7,87
1/15/1984 0:00,0.8,2.8,85
1/16/1984 0:00,0.3,0,79
1/17/1984 0:00,-0.1,1,86
1/18/1984 0:00,1.4,3.5,83
1/19/1984 0:00,0.5,0.9,78
1/20/1984 0:00,-2.7,0,77
1/21/1984 0:00,-5.5,0.2,86
1/22/1984 0:00,-7.6,0,77
1/23/1984 0:00,-7.6,0.9,75
1/24/1984 0:00,-9.5,0.2,79
1/25/1984 0:00,-4.8,2.4,89
1/26/1984 0:00,1.1,5.2,89
1/27/1984 0:00,-2.4,1.2,84
1/28/1984 0:00,-3.9,1.2,77
1/29/1984 0:00,-5.8,0.2,65
1/30/1984 0:00,-6,0.4,74
1/31/1984 0:00,-5.6,0,74
2/1/1984 0:00,-3.5,0.2,73
2/2/1984 0:00,-3.2,0.7,77
2/3/1984 0:00,-2.3,2.7,87
2/4/1984 0:00,0.2,4.1,92
2/5/1984 0:00,0.2,0.3,87
2/6/1984 0:00,0.6,4.8,86
2/7/1984 0:00,0.3,3.3,88
2/8/1984 0:00,0.7,0.6,84
2/9/1984 0:00,1,0.6,90
2/10/1984 0:00,-1.9,0.5,83
2/11/1984 0:00,-7.3,0,81
2/12/1984 0:00,-3.4,0,83
2/13/1984 0:00,-2.3,0.3,87
2/14/1984 0:00,-3.1,0,54
2/15/1984 0:00,-8,0,59
2/16/1984 0:00,-10,0,64
2/17/1984 0:00,-10.9,0,53
2/18/1984 0:00,-11.7,0,61
2/19/1984 0:00,-9.8,0,73
2/20/1984 0:00,-7.4,0,73
2/21/1984 0:00,-7.4,0,63
2/22/1984 0:00,-7.2,0,64
2/23/1984 0:00,-6.1,0,60
2/24/1984 0:00,-7.2,0,70
2/25/1984 0:00,-3.8,0,69
2/26/1984 0:00,-5,0,69
2/27/1984 0:00,-2.6,0,65
2/28/1984 0:00,-4.3,0,61
2/29/1984 0:00,-3.7,0,86
3/1/1984 0:00,0.7,0.9,89
3/2/1984 0:00,0.1,0.3,80
3/3/1984 0:00,0,0.9,78
3/4/1984 0:00,-0.4,1.3,88
3/5/1984 0:00,-0.7,2,88
3/6/1984 0:00,-0.1,1.8,89
3/7/1984 0:00,-0.2,0.5,81
3/8/1984 0:00,-1.3,0.7,83
3/9/1984 0:00,-3.6,0.2,89
3/10/1984 0:00,-1.2,0,67
3/11/1984 0:00,0,0,55
3/12/1984 0:00,1.4,0,36
3/13/1984 0:00,-0.5,0,52
3/14/1984 0:00,-1.4,0,72
3/15/1984 0:00,-2.3,0,80
3/16/1984 0:00,-2.5,0,70
3/17/1984 0:00,-7.1,0,70
3/18/1984 0:00,-8.7,0,70
3/19/1984 0:00,-8.1,0,66
3/20/1984 0:00,-4.5,0.2,79
3/21/1984 0:00,-7.7,0,74
3/22/1984 0:00,-8.2,0.4,78
3/23/1984 0:00,-6.2,5.9,81
3/24/1984 0:00,-13.2,0,70
3/25/1984 0:00,-5.9,0,53
3/26/1984 0:00,-3.3,0,56
3/27/1984 0:00,0.8,1.2,89
3/28/1984 0:00,1.6,0,90
3/29/1984 0:00,2.7,0,84
3/30/1984 0:00,3.5,0,83
3/31/1984 0:00,3.8,1.3,86
4/1/1984 0:00,3.6,0.8,80
4/2/1984 0:00,0.8,1.2,75
4/3/1984 0:00,4.4,0.3,74
4/4/1984 0:00,8.2,0.6,67
4/5/1984 0:00,10,0,60
4/6/1984 0:00,7.7,0,64
4/7/1984 0:00,7.8,0,70
4/8/1984 0:00,8.4,0,68
4/9/1984 0:00,8.4,0,64
4/10/1984 0:00,6.4,0,76
4/11/1984 0:00,2.5,0,90
4/12/1984 0:00,10.3,0,60
4/13/1984 0:00,5.5,0,73
4/14/1984 0:00,4.7,0,66
4/15/1984 0:00,8.6,0,57
4/16/1984 0:00,12.1,0,51
4/17/1984 0:00,5,0,86
4/18/1984 0:00,4.1,0,82
4/19/1984 0:00,3.7,0,76
4/20/1984 0:00,2.9,0,62
4/21/1984 0:00,5.4,0,71
4/22/1984 0:00,5.9,0,75
4/23/1984 0:00,7.5,1.5,86
4/24/1984 0:00,4.5,0,85
4/25/1984 0:00,4.5,0.7,86
4/26/1984 0:00,3.5,1.6,78
4/27/1984 0:00,2.7,0,59
4/28/1984 0:00,7.7,0,61
4/29/1984 0:00,7,0,66
4/30/1984 0:00,6.5,0,67
5/1/1984 0:00,11.3,0,54
5/2/1984 0:00,15.1,0,48
5/3/1984 0:00,15.9,0,40
5/4/1984 0:00,15.6,1.6,57
5/5/1984 0:00,7.5,4.1,95
5/6/1984 0:00,7.8,0,83
5/7/1984 0:00,6.7,0,80
5/8/1984 0:00,6.4,0.3,77
5/9/1984 0:00,5.8,0,69
5/10/1984 0:00,5,0.4,69
5/11/1984 0:00,4.5,0,50
5/12/1984 0:00,8,0,41
5/13/1984 0:00,10.8,0,38
5/14/1984 0:00,13.9,0,39
5/15/1984 0:00,19.4,0,40
5/16/1984 0:00,19.4,0,57
5/17/1984 0:00,19.4,0,55
5/18/1984 0:00,15.4,3.9,78
5/19/1984 0:00,11.4,14,97
5/20/1984 0:00,11.4,0,86
5/21/1984 0:00,15.3,0,71
5/22/1984 0:00,16.4,4.1,78
5/23/1984 0:00,13.8,0,91
5/24/1984 0:00,15.3,0,81
5/25/1984 0:00,16.5,4.6,84
5/26/1984 0:00,17.9,11.6,82
5/27/1984 0:00,14.5,3.1,93
5/28/1984 0:00,14.8,0,81
5/29/1984 0:00,14.8,0,86
5/30/1984 0:00,15.9,0,79
5/31/1984 0:00,16.8,0,81
6/1/1984 0:00,19.6,0,67
6/2/1984 0:00,18.9,0.5,68
6/3/1984 0:00,19,0,73
6/4/1984 0:00,19.6,0,63
6/5/1984 0:00,18.3,0,68
6/6/1984 0:00,17.8,1,81
6/7/1984 0:00,15.2,5.6,91
6/8/1984 0:00,13.2,9.2,94
6/9/1984 0:00,10.3,3.9,78
6/10/1984 0:00,10.1,0,70
6/11/1984 0:00,8.7,0,63
6/12/1984 0:00,8.9,0,79
6/13/1984 0:00,11.5,0,88
6/14/1984 0:00,11.9,3.9,89
6/15/1984 0:00,12.8,1.4,87
6/16/1984 0:00,13.9,0,74
6/17/1984 0:00,12.9,0,83
6/18/1984 0:00,11.7,0,90
6/19/1984 0:00,14.4,8,88
6/20/1984 0:00,14.6,0.7,89
6/21/1984 0:00,15.7,0,71
6/22/1984 0:00,15,0,83
6/23/1984 0:00,14.4,0,74
6/24/1984 0:00,13.2,4.2,80
6/25/1984 0:00,12.3,0,69
6/26/1984 0:00,12.6,1.2,79
6/27/1984 0:00,13.1,1.1,81
6/28/1984 0:00,12.2,1.5,86
6/29/1984 0:00,12.5,0,85
6/30/1984 0:00,12.3,2.8,87
7/1/1984 0:00,12.8,9.5,86
7/2/1984 0:00,12.8,0,82
7/3/1984 0:00,12.7,0,81
7/4/1984 0:00,14.4,0,86
7/5/1984 0:00,14.3,0,77
7/6/1984 0:00,14,0,73
7/7/1984 0:00,14.6,0,83
7/8/1984 0:00,14.7,0,78
7/9/1984 0:00,14.1,0,81
7/10/1984 0:00,15.3,0,83
7/11/1984 0:00,16.7,0,80
7/12/1984 0:00,21.5,0,65
7/13/1984 0:00,18.1,0,77
7/14/1984 0:00,16.9,10,85
7/15/1984 0:00,16.1,0,84
7/16/1984 0:00,14.1,7.3,94
7/17/1984 0:00,16.1,7.2,89
7/18/1984 0:00,14.1,12.1,96
7/19/1984 0:00,15.9,1.8,90
7/20/1984 0:00,15.9,6.1,90
7/21/1984 0:00,15.6,5.5,86
7/22/1984 0:00,14.6,1.1,81
7/23/1984 0:00,14.8,1.5,78
7/24/1984 0:00,15.3,0,76
7/25/1984 0:00,14.9,5.4,85
7/26/1984 0:00,15.9,0,83
7/27/1984 0:00,15.6,0,85
7/28/1984 0:00,14.2,3.1,80
7/29/1984 0:00,14.8,0.3,87
7/30/1984 0:00,15.9,0,87
7/31/1984 0:00,17.6,0,88
8/1/1984 0:00,17.8,0,79
8/2/1984 0:00,17.7,0.3,79
8/3/1984 0:00,18.4,0,92
8/4/1984 0:00,18.7,0,85
8/5/1984 0:00,19.7,0,81
8/6/1984 0:00,21.4,0,73
8/7/1984 0:00,18.8,0,87
8/8/1984 0:00,19.2,0,87
8/9/1984 0:00,19.9,0,87
8/10/1984 0:00,19.9,0,85
8/11/1984 0:00,18.6,0.5,79
8/12/1984 0:00,15.4,0.4,69
8/13/1984 0:00,14.1,7.8,78
8/14/1984 0:00,13.2,1.8,88
8/15/1984 0:00,11.9,0,74
8/16/1984 0:00,11.5,0,84
8/17/1984 0:00,13.1,1.8,82
8/18/1984 0:00,14.4,0.4,65
8/19/1984 0:00,15.9,0.5,77
8/20/1984 0:00,17.2,0,89
8/21/1984 0:00,17,0,86
8/22/1984 0:00,15.6,0,87
8/23/1984 0:00,18.4,0,77
8/24/1984 0:00,18.2,0,84
8/25/1984 0:00,14.4,0.6,67
8/26/1984 0:00,8.5,0,69
8/27/1984 0:00,8.4,0.3,74
8/28/1984 0:00,11.7,0,85
8/29/1984 0:00,13.3,12.6,94
8/30/1984 0:00,16.5,13.9,88
8/31/1984 0:00,16.2,1.3,85
9/1/1984 0:00,14.9,1,76
9/2/1984 0:00,13.2,0,68
9/3/1984 0:00,11.4,15.5,86
9/4/1984 0:00,15.5,7.4,85
9/5/1984 0:00,10.9,14,92
9/6/1984 0:00,11.1,0,80
9/7/1984 0:00,11.6,0,79
9/8/1984 0:00,11.3,0,79
9/9/1984 0:00,13.1,1,88
9/10/1984 0:00,11.7,3.7,89
9/11/1984 0:00,13.1,5.5,88
9/12/1984 0:00,11,3.1,85
9/13/1984 0:00,9,0.4,91
9/14/1984 0:00,9.5,1,90
9/15/1984 0:00,11.5,0,84
9/16/1984 0:00,8.4,0,85
9/17/1984 0:00,10.1,0,86
9/18/1984 0:00,9.5,10.5,94
9/19/1984 0:00,10.8,15.4,89
9/20/1984 0:00,11.8,6,81
9/21/1984 0:00,12.8,15,87
9/22/1984 0:00,12.7,2.9,86
9/23/1984 0:00,13.8,5.2,97
9/24/1984 0:00,12.5,5.2,92
9/25/1984 0:00,11.9,7.9,85
9/26/1984 0:00,9.6,0.3,91
9/27/1984 0:00,9,0,92
9/28/1984 0:00,6.7,0,92
9/29/1984 0:00,10.1,6.8,86
9/30/1984 0:00,8.3,2.4,91
10/1/1984 0:00,9.4,0,90
10/2/1984 0:00,14.7,0,82
10/3/1984 0:00,16.4,0,85
10/4/1984 0:00,11.3,0.7,87
10/5/1984 0:00,12.8,0,79
10/6/1984 0:00,13.1,2.5,79
10/7/1984 0:00,13.1,1.2,89
10/8/1984 0:00,10.9,0,83
10/9/1984 0:00,11.1,11,87
10/10/1984 0:00,11.8,0,72
10/11/1984 0:00,11.5,0,83
10/12/1984 0:00,10.1,14.5,76
10/13/1984 0:00,8.1,0.7,73
10/14/1984 0:00,4.6,8.2,89
10/15/1984 0:00,3.1,2,94
10/16/1984 0:00,1.9,0,78
10/17/1984 0:00,7.1,0.3,81
10/18/1984 0:00,10.4,4.6,95
10/19/1984 0:00,9.8,4.5,91
10/20/1984 0:00,11.1,0.4,85
10/21/1984 0:00,10,0.4,82
10/22/1984 0:00,9,1,72
10/23/1984 0:00,8.8,10.5,95
10/24/1984 0:00,9.7,2.9,90
10/25/1984 0:00,8.8,0,89
10/26/1984 0:00,10,4.3,93
10/27/1984 0:00,10.3,10.1,92
10/28/1984 0:00,8.9,0.5,81
10/29/1984 0:00,8.5,1.2,82
10/30/1984 0:00,6.9,3.1,93
10/31/1984 0:00,10.6,0,95
11/1/1984 0:00,9.4,0,87
11/2/1984 0:00,9.1,0.6,91
11/3/1984 0:00,6.7,0.6,97
11/4/1984 0:00,5.2,0,92
11/5/1984 0:00,4.3,0,94
11/6/1984 0:00,4.2,0,95
11/7/1984 0:00,4.4,0,92
11/8/1984 0:00,3.9,0.9,97
11/9/1984 0:00,4,0.3,95
11/10/1984 0:00,1.5,0,81
11/11/1984 0:00,-1,0,75
11/12/1984 0:00,-3.3,0,77
11/13/1984 0:00,2.6,1.9,84
11/14/1984 0:00,2,0,78
11/15/1984 0:00,-2.9,0,66
11/16/1984 0:00,-4.7,0,69
11/17/1984 0:00,-3,0,70
11/18/1984 0:00,-5.1,0,75
11/19/1984 0:00,-6.4,0,93
11/20/1984 0:00,-4.7,0.8,93
11/21/1984 0:00,-1.5,1.2,97
11/22/1984 0:00,-0.4,0,97
11/23/1984 0:00,0.1,0.2,90
11/24/1984 0:00,1.5,2.8,97
11/25/1984 0:00,2.3,2.7,98
11/26/1984 0:00,5.3,11.3,98
11/27/1984 0:00,-0.7,2.5,91
11/28/1984 0:00,-3,0.5,85
11/29/1984 0:00,3.7,4,93
11/30/1984 0:00,5.3,0,96
12/1/1984 0:00,2,0,96
12/2/1984 0:00,0.5,0,83
12/3/1984 0:00,-0.8,0,89
12/4/1984 0:00,1.5,0.8,96
12/5/1984 0:00,2.6,0.6,96
12/6/1984 0:00,2.7,2.4,96
12/7/1984 0:00,3,17.2,97
12/8/1984 0:00,4.5,1.2,91
12/9/1984 0:00,5.4,4.1,95
12/10/1984 0:00,4,4.7,88
12/11/1984 0:00,2.7,0,85
12/12/1984 0:00,1.2,0,87
12/13/1984 0:00,-2.1,0,74
12/14/1984 0:00,-2.8,0.2,84
12/15/1984 0:00,-4,0,79
12/16/1984 0:00,-6.5,0.7,80
12/17/1984 0:00,-10.6,0.2,77
12/18/1984 0:00,-9.6,0.6,86
12/19/1984 0:00,-3.1,2.4,92
12/20/1984 0:00,-0.2,0,95
12/21/1984 0:00,1.6,2.4,94
12/22/1984 0:00,-0.5,4.7,96
12/23/1984 0:00,1.2,1.1,91
12/24/1984 0:00,0.5,0,93
12/25/1984 0:00,-5.5,0,84
12/26/1984 0:00,-10.8,0.2,79
12/27/1984 0:00,-7.2,0.3,84
12/28/1984 0:00,-6.9,0.2,83
12/29/1984 0:00,-6.6,1.4,86
12/30/1984 0:00,-7.1,0.2,91
12/31/1984 0:00,-1.1,8,94
1/1/1985 0:00,-1.9,1.7,97
1/2/1985 0:00,-6.5,4,94
1/3/1985 0:00,-12.8,1.1,85
1/4/1985 0:00,-17.7,0,71
1/5/1985 0:00,-19.4,0,76
1/6/1985 0:00,-19.4,0.4,76
1/7/1985 0:00,-14.5,0,82
1/8/1985 0:00,-18.7,3.5,84
1/9/1985 0:00,-11.2,4.4,87
1/10/1985 0:00,-6.6,3.2,84
1/11/1985 0:00,-12.5,0.3,91
1/12/1985 0:00,-18.4,0.2,87
1/13/1985 0:00,-15.5,0.6,89
1/14/1985 0:00,-19.2,0,87
1/15/1985 0:00,-14.1,0,91
1/16/1985 0:00,-2.5,0,90
1/17/1985 0:00,-1.3,0.7,96
1/18/1985 0:00,-2.2,0.2,92
1/19/1985 0:00,-8.1,2,88
1/20/1985 0:00,-19.7,0,88
1/21/1985 0:00,-19.1,0,86
1/22/1985 0:00,-14.2,2.1,80
1/23/1985 0:00,-4.3,1.5,92
1/24/1985 0:00,-0.1,1,94
1/25/1985 0:00,-7.9,2.9,89
1/26/1985 0:00,-21.1,0,81
1/27/1985 0:00,-14.9,0.5,72
1/28/1985 0:00,-14.2,0,85
1/29/1985 0:00,-4.7,0,86
1/30/1985 0:00,-0.8,9.1,97
1/31/1985 0:00,-4.6,0,83
2/1/1985 0:00,-1.9,3.9,95
2/2/1985 0:00,-6.6,3.9,91
2/3/1985 0:00,-12.2,1,81
2/4/1985 0:00,-12,0.2,81
2/5/1985 0:00,-19.9,0,85
2/6/1985 0:00,-20.6,0,84
2/7/1985 0:00,-22.1,0,83
2/8/1985 0:00,-20.1,0.9,81
2/9/1985 0:00,-20.3,0.3,78
2/10/1985 0:00,-25.1,0,76
2/11/1985 0:00,-26,0,77
2/12/1985 0:00,-16.8,0.8,82
2/13/1985 0:00,-7.1,0.9,86
2/14/1985 0:00,-18.3,0.4,81
2/15/1985 0:00,-13.7,0.3,78
2/16/1985 0:00,-14.9,0,77
2/17/1985 0:00,-13.1,0,57
2/18/1985 0:00,-10.7,0.8,66
2/19/1985 0:00,-10.9,0,71
2/20/1985 0:00,-17.9,0,83
2/21/1985 0:00,-21.7,0,81
2/22/1985 0:00,-21.1,0,81
2/23/1985 0:00,-20,0.9,82
2/24/1985 0:00,-16.7,0.2,79
2/25/1985 0:00,-7.4,0.3,92
2/26/1985 0:00,-4,0,96
2/27/1985 0:00,-3.8,0.2,93
2/28/1985 0:00,-4.6,0,81
3/1/1985 0:00,-5.2,0.2,64
3/2/1985 0:00,-5.7,2.4,85
3/3/1985 0:00,-4.9,5.4,89
3/4/1985 0:00,-3.1,0.4,94
3/5/1985 0:00,-1.8,0,94
3/6/1985 0:00,-2.1,0,82
3/7/1985 0:00,-2.5,3.6,86
3/8/1985 0:00,-4.5,2.9,86
3/9/1985 0:00,-5.3,1.4,84
3/10/1985 0:00,-4.6,0,86
3/11/1985 0:00,-2.7,0.4,95
3/12/1985 0:00,-0.6,0,92
3/13/1985 0:00,0.2,1.2,94
3/14/1985 0:00,-0.1,0,90
3/15/1985 0:00,0.7,0.8,93
3/16/1985 0:00,-0.3,2.7,83
3/17/1985 0:00,-5,0,89
3/18/1985 0:00,-1.7,0,84
3/19/1985 0:00,1.5,0,88
3/20/1985 0:00,1.3,2.1,92
3/21/1985 0:00,1.9,0,80
3/22/1985 0:00,1.6,0,81
3/23/1985 0:00,1.3,0,57
3/24/1985 0:00,0.7,0,44
3/25/1985 0:00,0.5,0.4,69
3/26/1985 0:00,1.5,2.5,95
3/27/1985 0:00,2.8,3.6,94
3/28/1985 0:00,2.1,8.9,97
3/29/1985 0:00,-2.5,0.5,84
3/30/1985 0:00,-4.3,4.4,89
3/31/1985 0:00,-0.7,1.1,93
4/1/1985 0:00,0.9,1.2,96
4/2/1985 0:00,3.4,8.3,93
4/3/1985 0:00,2.6,7.7,85
4/4/1985 0:00,0.3,6.2,88
4/5/1985 0:00,-2.3,0,86
4/6/1985 0:00,-1.4,0,70
4/7/1985 0:00,2.2,0,56
4/8/1985 0:00,1.8,1.3,85
4/9/1985 0:00,0.2,4.5,92
4/10/1985 0:00,-1,0.9,70
4/11/1985 0:00,-1.5,0,76
4/12/1985 0:00,-0.9,0,70
4/13/1985 0:00,3.8,0,50
4/14/1985 0:00,4.2,1.2,74
4/15/1985 0:00,2.3,0,96
4/16/1985 0:00,1.3,1.9,96
4/17/1985 0:00,1.3,0,89
4/18/1985 0:00,3.1,0.5,84
4/19/1985 0:00,1.8,0,86
4/20/1985 0:00,4.5,0,71
4/21/1985 0:00,7.5,0.3,62
4/22/1985 0:00,2.2,0,88
4/23/1985 0:00,1.7,0,89
4/24/1985 0:00,1,0,82
4/25/1985 0:00,0.8,0.4,73
4/26/1985 0:00,1,0,74
4/27/1985 0:00,1.8,0,67
4/28/1985 0:00,4.9,0,35
4/29/1985 0:00,4.8,2.4,62
4/30/1985 0:00,9.6,9,84
5/1/1985 0:00,4.9,0.8,76
5/2/1985 0:00,4.7,1.3,83
5/3/1985 0:00,4.2,0.9,94
5/4/1985 0:00,4.1,3.3,95
5/5/1985 0:00,6.7,0,76
5/6/1985 0:00,10.6,0,66
5/7/1985 0:00,13.3,0,55
5/8/1985 0:00,11.9,0,54
5/9/1985 0:00,10.8,1.2,65
5/10/1985 0:00,12.8,7.6,92
5/11/1985 0:00,8.8,7.5,97
5/12/1985 0:00,9,0,77
5/13/1985 0:00,12.7,0,59
5/14/1985 0:00,14.5,6.8,79
5/15/1985 0:00,9.2,9.2,73
5/16/1985 0:00,6.5,0,78
5/17/1985 0:00,9.4,0,57
5/18/1985 0:00,10.2,0,46
5/19/1985 0:00,7.4,0,59
5/20/1985 0:00,7.8,0,78
5/21/1985 0:00,7.7,0,69
5/22/1985 0:00,7.8,0,54
5/23/1985 0:00,15,0,51
5/24/1985 0:00,11.1,0,83
5/25/1985 0:00,8.6,0,89
5/26/1985 0:00,13,0,71
5/27/1985 0:00,14.5,0,69
5/28/1985 0:00,18.1,0,65
5/29/1985 0:00,19.4,0,65
5/30/1985 0:00,19.5,0,65
5/31/1985 0:00,17.7,13.8,89
6/1/1985 0:00,14.4,25.8,94
6/2/1985 0:00,11.8,0,82
6/3/1985 0:00,10.4,0,69
6/4/1985 0:00,10,0,72
6/5/1985 0:00,13.9,0,72
6/6/1985 0:00,10.2,17.8,91
6/7/1985 0:00,9.7,0.4,84
6/8/1985 0:00,12.9,2.5,88
6/9/1985 0:00,12.3,0.9,88
6/10/1985 0:00,11.7,0,72
6/11/1985 0:00,11.6,7.9,90
6/12/1985 0:00,11.3,3.9,91
6/13/1985 0:00,12.3,5.1,77
6/14/1985 0:00,11.3,1,89
6/15/1985 0:00,11.9,0,85
6/16/1985 0:00,9.7,0,89
6/17/1985 0:00,12.7,0.3,87
6/18/1985 0:00,13.9,1.3,91
6/19/1985 0:00,15.7,0,90
6/20/1985 0:00,16.2,0,89
6/21/1985 0:00,16.7,0,86
6/22/1985 0:00,17.3,0,76
6/23/1985 0:00,17.3,0,86
6/24/1985 0:00,17,0,85
6/25/1985 0:00,17.6,0,83
6/26/1985 0:00,18,0,69
6/27/1985 0:00,15.9,0.5,81
6/28/1985 0:00,14.9,62.8,91
6/29/1985 0:00,13.5,19.7,92
6/30/1985 0:00,13.5,1.7,84
7/1/1985 0:00,13.8,0,85
7/2/1985 0:00,12.8,0.5,82
7/3/1985 0:00,13.7,0,85
7/4/1985 0:00,14.8,0.6,82
7/5/1985 0:00,16.2,0,81
7/6/1985 0:00,15.5,0,87
7/7/1985 0:00,15.5,0,82
7/8/1985 0:00,13.7,0,86
7/9/1985 0:00,13.7,3.2,93
7/10/1985 0:00,14.6,6.1,94
7/11/1985 0:00,15.4,0,90
7/12/1985 0:00,15.4,0,91
7/13/1985 0:00,17,0,90
7/14/1985 0:00,17.8,0.3,88
7/15/1985 0:00,19.6,0,78
7/16/1985 0:00,18.5,0,69
7/17/1985 0:00,16.8,1.3,71
7/18/1985 0:00,16.8,0.5,80
7/19/1985 0:00,16.8,0,71
7/20/1985 0:00,17,0,81
7/21/1985 0:00,14.9,13.3,93
7/22/1985 0:00,16.7,0,76
7/23/1985 0:00,16.4,0,65
7/24/1985 0:00,15.2,0,75
7/25/1985 0:00,15.9,1,83
7/26/1985 0:00,16.8,0,77
7/27/1985 0:00,15.8,0,80
7/28/1985 0:00,15.8,0,77
7/29/1985 0:00,16,0,78
7/30/1985 0:00,14.9,24.3,93
7/31/1985 0:00,16.6,0.8,87
8/1/1985 0:00,16.6,1.2,85
8/2/1985 0:00,16.5,1.1,84
8/3/1985 0:00,15.9,0.3,81
8/4/1985 0:00,16.3,1.6,83
8/5/1985 0:00,15.8,4.9,77
8/6/1985 0:00,16.9,4,78
8/7/1985 0:00,16.8,0.5,91
8/8/1985 0:00,20.5,6.2,87
8/9/1985 0:00,19.9,0,93
